Mese,Giorno_nome,Giorno_numero,Data,Ora,DataTime,Circoscrizione,Quartiere,UPL,Luogo,Feriti,Tipo_Sinistro,lat,lng,geocoding
Giugno,Mercoledì,1,01/06/2022,08:50:00,2022-06-01T08:50:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA TOSELLI PIETRO MAGG. intersezione con VIA DEGLI ORTI,1,F,38.136367,13.352392,
Giugno,Venerdì,10,10/06/2022,18:25:00,2022-06-10T18:25:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA CIULLO D'ALCAMO intersezione con VIA SAMPOLO,2,F,38.144015,13.347326,
Giugno,Lunedi,13,13/06/2022,12:15:00,2022-06-13T12:15:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA GARGALLO TOMMASO intersezione VIA DI MARCO VINCENZO,1,F,38.138438,13.34859,
Giugno,Lunedi,20,20/06/2022,08:50:00,2022-06-20T08:50:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione VIA GARGALLO TOMMASO,4,F,38.13874,13.349304,
Giugno,Lunedi,20,20/06/2022,10:15:00,2022-06-20T10:15:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA DUCA DELLA VERDURA nr. 111,1,F,38.135305,13.356287,
Giugno,Giovedì,23,23/06/2022,15:40:00,2022-06-23T15:40:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione con VIA BALDISSERA ANTONIO GEN.,0,C,38.137215,13.350485,
Giugno,Venerdì,24,24/06/2022,16:30:00,2022-06-24T16:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA SCROFANI SAVERIO altezza del civico 18,0,C,38.143811,13.346845,
Luglio,Lunedi,4,04/07/2022,01:15:00,2022-07-04T01:15:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA MARCHESE DI ROCCAFORTE intersezione con VIA SCROFANI SAVERIO,1,F,38.14359,13.346318,
Luglio,Martedì,13,13/07/2022,09:40:00,2022-07-13T09:40:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI intersezione con VIA DELL'ARTIGLIERE,1,F,38.146775,13.343767,
Luglio,Mercoledì,13,13/07/2022,10:15:00,2022-07-13T10:15:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI altezza del civico 35,0,C,38.146656,13.344002,
Luglio,Venerdì,15,15/07/2022,08:00:00,2022-07-15T08:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA SAMPOLO altezza del civico 162,0,C,38.137405,13.354084,
Luglio,Venerdì,15,15/07/2022,09:45:00,2022-07-15T09:45:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA DUCA DELLA VERDURA altezza (inters.) VIA FRA GIOVANNI PANTALEO,0,C,38.134863,13.35433,
Luglio,Domenica,17,17/07/2022,21:00:00,2022-07-17T21:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA ALESSI GIUSEPPE nr. 61,1,F,38.140867,13.351669,
Luglio,Sabato,23,23/07/2022,18:00:00,2022-07-23T18:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA ALESSI GIUSEPPE intersezione VIA TOSELLI PIETRO MAGG.,1,F,38.140169,13.349913,
Luglio,Mercoledì,27,27/07/2022,09:30:00,2022-07-27T09:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA DUCA DELLA VERDURA altezza del civico 84,0,C,38.135292,13.356075,
Agosto,Giovedì,4,04/08/2022,13:20:00,2022-08-04T13:20:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA TOSELLI PIETRO MAGG. intersezione VIA ARIMONDI GIUSEPPE GEN.,0,C,38137,13.351981,
Agosto,Giovedì,4,04/08/2022,19:15:00,2022-08-04T19:15:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA TOSELLI PIETRO MAGG. intersezione con VIA ALESSI GIUSEPPE,0,C,38.140206,13.349883,
Agosto,Sabato,6,06/08/2022,23:50:00,2022-08-06T23:50:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA DON BOSCO intersezione con VIA MARCHESE DI ROCCAFORTE,1,F,38.144644,13.345667,
Agosto,Sabato,13,13/08/2022,13:10:00,2022-08-13T13:10:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione VIA CORDOVA FILIPPO,1,F,38.141559,13.347394,
Agosto,Martedì,17,17/08/2022,10:40:00,2022-08-17T10:40:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA DUCA DELLA VERDURA intersezione con VIA TOSELLI PIETRO MAGG.,0,C,38.134691,13.353522,
Agosto,Venerdì,19,19/08/2022,20:00:00,2022-08-19T20:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione con VIA DE COSMI GIOVANNI AGOSTINO,2,F,38.138881,13.34941,
Agosto,Mercoledì,24,24/08/2022,22:30:00,2022-08-24T22:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA MARCHESE DI ROCCAFORTE nr. 58,2,F,38.142892,13.346748,
Settembre,Sabato,4,04/09/2022,01:40:00,2022-09-04T01:40:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione VIA GARGALLO TOMMASO,3,F,38.138812,13.349498,
Settembre,Lunedi,5,05/09/2022,15:30:00,2022-09-05T15:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA MARCHESE DI ROCCAFORTE intersezione con VIA DI MENSA GIUSEPPE,1,F,38.144091,13.346022,
Settembre,Giovedì,8,08/09/2022,03:50:00,2022-09-08T03:50:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA D'AZEGLIO MASSIMO intersezione con VIA SCROFANI SAVERIO,0,C,38.143174,13.345336,
Settembre,Domenica,11,11/09/2022,12:35:00,2022-09-11T12:35:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA LA MARMORA ALESSANDRO altezza (inters.) VIA MARCHESE DI ROCCAFORTE,1,F,38.142944,13.346693,
Settembre,Mercoledì,14,14/09/2022,15:10:00,2022-09-14T15:10:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA CORDOVA FILIPPO altezza del civico 4,0,C,38.142295,13.349211,
Ottobre,Martedì,4,04/10/2022,07:00:00,2022-10-04T07:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA s.n.c.,1,F,38.141206,13.347933,
Ottobre,Venerdì,7,07/10/2022,23:15:00,2022-10-07T23:15:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA nr. 93,0,C,38.136869,13.350681,
Ottobre,Venerdì,14,14/10/2022,16:00:00,2022-10-14T16:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA CORDOVA FILIPPO altezza del civico 5,0,C,38.142233,13.349117,
Ottobre,Giovedì,20,20/10/2022,02:16:00,2022-10-20T02:16:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA DON BOSCO di fronte al civico 10,0,C,38.144429,13.344983,
Ottobre,Domenica,23,23/10/2022,02:00:00,2022-10-23T02:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA LAURANA FRANCESCO nr. 109,0,C,38.135049,13.35148,
Ottobre,Domenica,23,23/10/2022,17:30:00,2022-10-23T17:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione con VIA GARGALLO TOMMASO,0,C,38.138741,13.349345,
Ottobre,Martedì,25,25/10/2022,20:00:00,2022-10-25T20:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione con VIA STREVA VINCENZO GEN.,1,F,38.137867,13.349979,
Ottobre,Mercoledì,26,26/10/2022,17:20:00,2022-10-26T17:20:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA altezza del civico 120,0,C,38.140147,13.348564,
Ottobre,Venerdì,29,29/10/2022,03:50:00,2022-10-29T03:50:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA DI MARCO VINCENZO intersezione con VIA MONDINI RAFFAELLO,1,F,38.135612,13.350446,
Novembre,Mercoledì,2,02/11/2022,13:55:00,2022-11-02T13:55:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA SAMPOLO intersezione con VIA DUCA DELLA VERDURA,1,F,38.135399,13.356402,
Novembre,Lunedi,14,14/11/2022,11:00:00,2022-11-14T11:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA ALESSI GIUSEPPE altezza del civico 16,1,F,38.140043,13.349506,
Novembre,Lunedi,15,15/11/2022,04:40:00,2022-11-15T04:40:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA DUCA DELLA VERDURA intersezione con VIA SAMPOLO,3,F,38.13539,13.35637,
Novembre,Mercoledì,16,16/11/2022,15:30:00,2022-11-16T15:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA TOSELLI PIETRO MAGG. intersezione VIA VACCARINI GIOVAN BATTISTA,0,C,38.14128,13.349202,
Novembre,Giovedì,18,18/11/2022,00:10:00,2022-11-18T00:10:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA DON BOSCO nr. 6,1,F,38.144554,13.34532,
Novembre,Domenica,20,20/11/2022,22:00:00,2022-11-20T22:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI intersezione PIAZZA DON BOSCO,1,F,38.144829,13.346227,
Novembre,Martedì,22,22/11/2022,09:00:00,2022-11-22T09:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA STREVA VINCENZO GEN. intersezione VIA STREVA VINCENZO GEN.,0,C,38.138087,13.350598,
Novembre,Martedì,22,22/11/2022,14:15:00,2022-11-22T14:15:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA MARCHESE DI ROCCAFORTE nr. 65,0,C,38.141771,13.347497,
Novembre,Mercoledì,23,23/11/2022,10:49:00,2022-11-23T10:49:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA IMPERATORE FEDERICO altezza del civico 26a,0,M,38.145246,13.347356,
Novembre,Giovedì,25,25/11/2022,08:50:00,2022-11-25T08:50:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI altezza del civico 5/D,1,F,38.145535,13.345488,
Novembre,Venerdì,25,25/11/2022,15:40:00,2022-11-25T15:40:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA MARCHESE DI ROCCAFORTE intersezione VIA BONANNO GIOVANNI,0,C,38.142306,13.347173,
Novembre,Lunedi,28,28/11/2022,23:07:00,2022-11-28T23:07:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA intersezione con VIA DE COSMI GIOVANNI AGOSTINO,2,F,38.138792,13.349426,
Novembre,Martedì,29,29/11/2022,09:00:00,2022-11-29T09:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA BONANNO GIOVANNI altezza (spec.) 80,0,C,38.14215,13.347298,
Novembre,Martedì,29,29/11/2022,14:55:00,2022-11-29T14:55:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI intersezione PIAZZA DON BOSCO,0,C,38.144873,13.346303,
Dicembre,Domenica,4,04/12/2022,08:30:00,2022-12-04T08:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI di fronte al civico 50,1,F,38.146341,13.344408,
Dicembre,Domenica,4,04/12/2022,17:20:00,2022-12-04T17:20:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIALE MARCHESE DI VILLABIANCA altezza VIA RUTELLI,0,C,38.139692,13.348705,
Dicembre,Lunedi,19,19/12/2022,08:10:00,2022-12-19T08:10:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI altezza del civico 71,0,C,38.145608,13.345371,
Dicembre,Lunedi,19,19/12/2022,12:30:00,2022-12-19T12:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA SAMPOLO altezza del civico 3,0,C,38.136762,13.354779,
Dicembre,Martedì,20,20/12/2022,22:45:00,2022-12-20T22:45:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA SCROFANI SAVERIO intersezione con VIA D'AZEGLIO MASSIMO,1,F,38.143159,13.345331,
Dicembre,Sabato,24,24/12/2022,10:00:00,2022-12-24T10:00:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,VIA SAMPOLO intersezione VIA ALESSI GIUSEPPE,1,F,38.1406,13.350979,
Dicembre,Lunedi,26,26/12/2022,03:35:00,2022-12-26T03:35:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA DON BOSCO altezza del civico 10,2,F,38.144428,13.344984,
Dicembre,Giovedì,29,29/12/2022,22:30:00,2022-12-29T22:30:00.000Z,VIII,Libertà,Marchese di Villabianca - Sampolo,PIAZZA LEONI altezza ENI CARBURANTI,0,C,38.146209,13.344726,
Gennaio,Mercoledì,26,26/01/2022,12:30:00,2022-01-26T12:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA CASTELLANA intersezione con VIA CARTAGINE,0,C,38.125662,13.306944,
Gennaio,Mercoledì,26,26/01/2022,16:15:00,2022-01-26T16:15:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA SARULLO LUIGI intersezione con VIA ROCCAZZO,1,F,38.120523,13.306196,
Gennaio,Venerdì,28,28/01/2022,01:40:00,2022-01-28T01:40:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI intersezione VIA CASALINI,3,F,38.126807,13.313636,
Gennaio,Lunedi,31,31/01/2022,12:30:00,2022-01-31T12:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE MICHELANGELO altezza del civico 1938,1,F,38.133082,13.309406,
Febbraio,Venerdì,11,11/02/2022,11:00:00,2022-02-11T11:00:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA BONAFEDE GIULIO altezza del civico 24,0,C,38.12869,13.314868,
Febbraio,Venerdì,18,18/02/2022,07:55:00,2022-02-18T07:55:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA CASTELLANA altezza del civico 34,1,F,38.125693,13.3065,
Febbraio,Lunedi,28,28/02/2022,11:00:00,2022-02-28T11:00:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA ROCCAZZO intersezione con VIA PETRULLA,0,C,38.122731,13.309195,
Marzo,Giovedì,31,31/03/2022,16:05:00,2022-03-31T16:05:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA PERRICONE ENGEL UGO altezza del civico 14,0,C,38.128298,13.311128,
Aprile,Lunedi,11,11/04/2022,13:30:00,2022-04-11T13:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA ROCCAZZO intersezione VIA DERNA,1,F,38.121373,13.307379,
Aprile,Lunedi,25,25/04/2022,13:30:00,2022-04-25T13:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE MICHELANGELO di fronte al civico 1354,0,C,38.135834,13.315855,
Maggio,Giovedì,12,12/05/2022,08:45:00,2022-05-12T08:45:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA SARULLO LUIGI di fronte al civico 2,1,F,38.124772,13.302551,
Maggio,Lunedi,16,16/05/2022,22:26:00,2022-05-16T22:26:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA SARULLO LUIGI di fronte ingresso AMAT,0,C,38.121504,13.305266,
Maggio,Sabato,28,28/05/2022,11:30:00,2022-05-28T11:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE MICHELANGELO altezza del civico 1482,3,F,38.135223,13.314442,
Giugno,Giovedì,16,16/06/2022,16:40:00,2022-06-16T16:40:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA MAMMANA intersezione con VIA CASALINI,1,F,38.133082,13.313869,
Luglio,Sabato,2,02/07/2022,06:10:00,2022-07-02T06:10:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA ROCCAZZO intersezione con VIA PETRULLA,1,F,38.122702,13.309127,
Luglio,Domenica,3,03/07/2022,23:40:00,2022-07-03T23:40:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI pressi 416,2,F,38.126714,13.313834,
Luglio,Lunedi,4,04/07/2022,18:00:00,2022-07-04T18:00:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI altezza del civico 637D,2,F,38.126765,13.310953,
Luglio,Domenica,17,17/07/2022,09:20:00,2022-07-17T09:20:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE MICHELANGELO nr. 1442,1,F,38.135458,13.314918,
Agosto,Giovedì,11,11/08/2022,11:00:00,2022-08-11T11:00:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE MICHELANGELO s.n.c.,0,R,38.136285,13.316842,si...?
Agosto,Sabato,13,13/08/2022,01:50:00,2022-08-13T01:50:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI a mt. 60 DAL CIV. 637,1,F,38.126738,13.310912,
Settembre,Lunedi,5,05/09/2022,15:00:00,2022-09-05T15:00:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI altezza del civico 610,1,F,38.126535,13.307877,
Settembre,Lunedi,13,13/09/2022,01:15:00,2022-09-13T01:15:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI intersezione VIA CASALINI,0,C,38.126768,13.313646,
Settembre,Martedì,20,20/09/2022,14:05:00,2022-09-20T14:05:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI altezza VIA ROMANIA,0,C,38.126285,13.304878,
Settembre,Venerdì,30,30/09/2022,15:45:00,2022-09-30T15:45:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA CASALINI altezza del civico 136,0,C,38.128326,13.313612,
Ottobre,Sabato,1,01/10/2022,13:45:00,2022-10-01T13:45:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE MICHELANGELO altezza del civico 2130,3,F,38.1324,13.30766,
Ottobre,Martedì,4,04/10/2022,21:30:00,2022-10-04T21:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA CASALINI intersezione con VIALE LEONARDO DA VINCI,3,F,38.126685,13.31362,
Ottobre,Mercoledì,19,19/10/2022,15:05:00,2022-10-19T15:05:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI intersezione con VIA CASALINI,1,F,38.126825,13.31366,
Ottobre,Venerdì,28,28/10/2022,15:30:00,2022-10-28T15:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI altezza VIA ROMANIA,1,F,38.126248,13.304821,
Ottobre,Domenica,30,30/10/2022,04:10:00,2022-10-30T04:10:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI altezza del civico 635/h,0,R,38.12676,13.31163,
Novembre,Martedì,22,22/11/2022,09:15:00,2022-11-22T09:15:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA ROCCAZZO nr. 92,0,C,38.122307,13.308605,
Novembre,Martedì,22,22/11/2022,12:00:00,2022-11-22T12:00:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE LEONARDO DA VINCI intersezione VIA CASALINI,1,F,38.126798,13.31363,
Dicembre,Lunedi,20,20/12/2022,06:30:00,2022-12-20T06:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA CASALINI altezza del civico 286,0,C,38.132119,13.314001,
Dicembre,Martedì,20,20/12/2022,07:20:00,2022-12-20T07:20:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA ROCCAZZO altezza del civico 68/b,1,F,38.123517,13.310176,
Dicembre,Martedì,20,20/12/2022,22:30:00,2022-12-20T22:30:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIALE MICHELANGELO altezza 2400,0,C,38.131255,13.30521,
Dicembre,Venerdì,30,30/12/2022,23:45:00,2022-12-30T23:45:00.000Z,V,Uditore - Passo di Rigano,Passo di Rigano,VIA PETRAZZI intersezione con VIA MAMMANA,0,C,38.133074,13.313869,
Gennaio,Lunedi,10,10/01/2022,20:00:00,2022-01-10T20:00:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA BRUNELLESCHI FILIPPO altezza (inters.) VIA PARRINI,0,C,38.138071,13.313479,
Gennaio,Domenica,23,23/01/2022,20:10:00,2022-01-23T20:10:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA BERRETTARO BARTOLOMEO nr. 5,0,C,38.137913,13.308004,
Aprile,Sabato,3,03/04/2022,01:00:00,2022-04-03T01:00:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA BRUNELLESCHI FILIPPO di fronte al civico 46,3,F,38.137181,13.313576,
Aprile,Venerdì,8,08/04/2022,14:30:00,2022-04-08T14:30:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA COSENZ LUIGI intersezione con VIA BERRETTARO BARTOLOMEO,0,C,38.137401,13.306965,
Aprile,Lunedi,11,11/04/2022,08:10:00,2022-04-11T08:10:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIALE MICHELANGELO altezza del civico 1619,1,F,38.134843,13.313177,
Maggio,Mercoledì,4,04/05/2022,13:15:00,2022-05-04T13:15:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA BRUNELLESCHI FILIPPO di fronte al civico 68,1,F,38.138746,13.313671,
Giugno,Lunedi,6,06/06/2022,19:00:00,2022-06-06T19:00:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIALE MICHELANGELO altezza del civico 1845,1,F,38.133862,13.310893,
Giugno,Domenica,26,26/06/2022,20:00:00,2022-06-26T20:00:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA CENTORBE intersezione con PASSAGGIO ROSSI MARIANO,0,C,38.133864,13.306819,
Luglio,Lunedi,4,04/07/2022,14:45:00,2022-07-04T14:45:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA CELONA s.n.c.,1,F,38.137003,13.299925,
Agosto,Venerdì,19,19/08/2022,14:45:00,2022-08-19T14:45:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA PALADINI FILIPPO nr. 13,0,C,38.136385,13.308621,
Agosto,Sabato,27,27/08/2022,15:35:00,2022-08-27T15:35:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIALE MICHELANGELO altezza (inters.) VIA PALADINI FILIPPO,0,C,38.13351,13.310086,
Ottobre,Domenica,23,23/10/2022,02:30:00,2022-10-23T02:30:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA BESIO GIACOMO altezza (inters.) VIA BARISANO DA TRANI,1,F,38.1369,13.312124,
Novembre,Lunedi,1,01/11/2022,00:20:00,2022-11-01T00:20:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA BRUNELLESCHI FILIPPO intersezione con VIA CAMMARANO GIUSEPPE,1,F,38.135677,13.313552,
Novembre,Giovedì,4,04/11/2022,05:00:00,2022-11-04T05:00:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA ATTINELLI SALVATORE altezza del civico 36,0,C,38.133563,13.304069,
Novembre,Venerdì,18,18/11/2022,08:40:00,2022-11-18T08:40:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIALE MICHELANGELO altezza 1599,1,F,38.134948,13.313421,
Dicembre,Mercoledì,21,21/12/2022,12:20:00,2022-12-21T12:20:00.000Z,VI,Cruillas - S.Giovanni Apostolo,San Giovanni Apostolo,VIA BESIO GIACOMO altezza del civico 31,0,C,38.136886,13.312216,
Febbraio,Giovedì,24,24/02/2022,15:40:00,2022-02-24T15:40:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA PERPIGNANO intersezione con VIA SAVONAROLA GIROLAMO,2,F,38.120012,13.321047,
Marzo,Venerdì,4,04/03/2022,13:50:00,2022-03-04T13:50:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIALE REGIONE SICILIANA S.E. di fronte al civico 1618,2,F,38.118194,13.328615,
Marzo,Mercoledì,16,16/03/2022,09:00:00,2022-03-16T09:00:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA PITRE' GIUSEPPE altezza del civico 280/a,1,F,38.110068,13.318971,
Marzo,Giovedì,17,17/03/2022,19:30:00,2022-03-17T19:30:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIALE REGIONE SICILIANA intersezione VIA PITRE' GIUSEPPE,0,C,38.110534,13.329496,
Marzo,Mercoledì,23,23/03/2022,17:55:00,2022-03-23T17:55:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA TASCA LANZA in prossimità di via nave,0,C,38.106467,13.329901,
Marzo,Sabato,27,27/03/2022,00:00:00,2022-03-27T00:00:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA TASCA LANZA altezza del civico 96/B,0,C,38.112422,13.329333,
Aprile,Venerdì,8,08/04/2022,18:15:00,2022-04-08T18:15:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA PETRALIA SOTTANA intersezione VIA TRAPPETO,0,C,38.115814,13.328538,
Aprile,Martedì,19,19/04/2022,10:00:00,2022-04-19T10:00:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIALE REGIONE SICILIANA N.O. intersezione con VIA PITRE' GIUSEPPE,1,F,38.110525,13.329584,
Aprile,Martedì,19,19/04/2022,16:00:00,2022-04-19T16:00:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIALE REGIONE SICILIANA N.O. carr. laterale 1542,1,F,38.117204,13.328722,
Aprile,Domenica,24,24/04/2022,21:00:00,2022-04-24T21:00:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA TASCA LANZA intersezione con VIA PITRE' GIUSEPPE,1,F,38.110518,13.329501,
Aprile,Mercoledì,27,27/04/2022,20:25:00,2022-04-27T20:25:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA PITRE' GIUSEPPE intersezione con VICOLO ZAPPA SARCANO,1,F,38.110051,13.318778,
Maggio,Mercoledì,11,11/05/2022,07:30:00,2022-05-11T07:30:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA PITRE' GIUSEPPE di fronte al civico 176,1,F,38.110302,13.32176,
Maggio,Martedì,31,31/05/2022,21:40:00,2022-05-31T21:40:00.000Z,IV,Altarello,Altarello - Tasca Lanza,VIA PITRE' GIUSEPPE altezza del civico 148/d,1,F,38.110553,13.326496,
