Data;Ora;Luogo;Feriti;;Latitudine;Longitudine
11/03/2021;19:50;VIALE PAPA GIOVANNI XXIII intersezione VIALE AZOTI NICOLO';1;F;38,086528;13,361548
11/03/2021;22:30;VIA DE SPUCHES GIUSEPPE altezza del civico 27;0;C;38,126065;13,350375
12/03/2021;07:45;VIALE REGIONE SICILIANA N.O. altezza (spec.) VILLA SERENA;1;F;38,116284;13,328841
12/03/2021;07:58;VIA AURISPA GIOVANNI altezza del civico 61;0;C;38,126584;13,340828
12/03/2021;08:20;CORSO ALBERTO AMEDEO intersezione con VIA IEVOLELLA VITO;1;F;38,112571;13,352083
12/03/2021;09:00;VIALE REGIONE SICILIANA N.O. altezza del civico 4571;1;F;38,144784;13,329947
12/03/2021;09:40;VIA MESSINA MARINE intersezione con VIA FERRARI ORSI FEDERICO;1;F;38,103887;13,391927
12/03/2021;15:00;CORSO TUKORY intersezione con CORSO RE RUGGERO;1;F;38,107833;13,355213
12/03/2021;16:30;VIA MIGLIACCIO MARIANO nr. 53;1;F;38,129043;13,332176
12/03/2021;16:50;VIA TURRISI NICOLO' altezza del civico 36;0;C;38,119943;13,351519
12/03/2021;20:03;VIA ORETO di fronte 235;1;F;38,104975;13,368396
13/03/2021;08:30;VIALE STRASBURGO nr. 387;0;C;38,163512;13,320379
13/03/2021;10:15;PIAZZA INDIPENDENZA intersezione CORSO RE RUGGERO;0;C;38,110183;13,352738
13/03/2021;11:20;VIA MESSINA intersezione VIA PRINCIPE DI VILLAFRANCA;0;C;38,126016;13,351403
13/03/2021;11:30;VIALE STRASBURGO altezza del civico 185;1;F;38,154354;13,32883
13/03/2021;15:00;CORSO DEI MILLE altezza del civico 1660;3;F;38,084615;13,425038
13/03/2021;21:50;VIA DELL'ACACIA intersezione VIA MANCUSO LENIN;2;F;38,097938;13,323606
14/03/2021;00:05;VIA DANTE intersezione con VIA SAMMARTINO;0;C;38,123701;13,350653
14/03/2021;01:00;VIA MESSINA MARINE altezza del civico 795/A;0;C;38,096565;13,427977
14/03/2021;10:00;VIA DELL'ORSA MINORE altezza del civico 130;0;C;38,094274;13,367256
14/03/2021;10:30;VIA MUTA MARIO altezza (inters.) VIA IMERA;0;C;38,118143;13,348424
14/03/2021;11:50;VIA ATTINELLI SALVATORE altezza (inters.) VIALE CALTAGIRONE;0;C;38,131475;13,303071
14/03/2021;17:00;VIA THAON DE REVEL PAOLO AMM. altezza del civico 8;0;M;38,148817;13,360509
14/03/2021;18:45;VIALE REGIONE SICILIANA S.E. pressi VIA PALMERINO;0;C;38,088207;13,389178
14/03/2021;19:00;PIAZZA GIULIO CESARE altezza del civico 52;2;F;38,110517;13,366131
15/03/2021;07:45;VIALE REGIONE SICILIANA S.E. altezza del civico 4835;1;F;38,090784;13,379907
15/03/2021;10:25;VIALE REGIONE SICILIANA N.O. intersezione VIA TRABUCCO;1;F;38,157311;13,315301
15/03/2021;14:10;VIA MORSO SALVATORE altezza del civico 23;0;C;38,106755;13,361511
15/03/2021;18:25;VIA RIZZO AMMIRAGLIO intersezione con VIA CIMBALI GIUSEPPE;2;F;38,144077;13,363731
