Data;Ora;Luogo;Tipo Incidente;Feriti;Latitudine;Longitudine
30/09/2020;00:05;VIA ALBANESE ENRICO intersezione con VIA ORSINI VINCENZO;C;0;38,130605;13,356139
30/09/2020;02:10;VIA LA LUMIA ISIDORO intersezione con VIA RICASOLI;C;0;38,128267;13,355327
30/09/2020;06:30;VIA LODATO GAETANO altezza del civico 5;F;1;38,105009;13,358719
30/09/2020;08:20;VIA CALA altezza clinica zancla;F;1;38,119559;13,366589
30/09/2020;10:10;VIA CONTESSA ADELASIA altezza del civico 36;C;0;38,116749;13,346638
30/09/2020;10:15;VIA CONTESSA ADELASIA altezza del civico 36;C;0;38,116752;13,346647
30/09/2020;12:30;VIA PIANO DELL'UCCIARDONE di fronte al civico 4;C;0;38,131625;13,360182
30/09/2020;13:15;VIA LANZA DI SCALEA GIUSEPPE di fronte al civico 1963;F;1;38,181898;13,305357
30/09/2020;15:10;VIA RESTIVO EMPEDOCLE altezza del civico 140;F;1;38,147459;13,333962
30/09/2020;19:25;CORSO TUKORY intersezione PIAZZA PORTA S.AGATA;C;0;38,109275;13,361717
01/10/2020;07:15;VIA DEI CANTIERI intersezione con VIA CICHE' FRANCESCO;F;1;38,137597;13,365341
01/10/2020;16:25;VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA PERPIGNANO;F;1;38,119374;13,32893
01/10/2020;18:30;VIA BELGIO nr. 2;C;0;38,150665;13,329616
01/10/2020;19:10;VIA CRISPI FRANCESCO altezza del civico 85 SOTTO PONTE;C;0;38,12351;13,364635
01/10/2020;20:50;VIA EDRISI altezza del civico 22;F;1;38,115073;13,339993
02/10/2020;10:05;VIA LA MALFA UGO altezza del civico 110;F;1;38,16343;13,313024
02/10/2020;13:45;VIALE REGIONE SICILIANA N.O. carr. centrale V.IE LAZIO;F;1;38,139995;13,33131
02/10/2020;14:15;VIA DI STEFANO GIOVANNI in prossimit? di via r.sic. s.e.;F;1;38,085844;13,406347
02/10/2020;15:58;VIA ROCCAZZO altezza del civico 25;F;1;38,124374;13,311244
03/10/2020;09:35;VIA DANTE pressi V.LO MALFITANO;F;1;38,121405;13,340895
03/10/2020;10:30;VIA PAGANO GIUSEPPE intersezione VIALE REGIONE SICILIANA;F;2;38,105429;13,330537
03/10/2020;11:30;VIA VILLANI GIOVANNI intersezione con VIA ALTOFONTE;F;1;38,092658;13,334213
03/10/2020;12:25;VIA SAITTA LONGHI intersezione con VIA PARUTA FILIPPO;F;1;38,093901;13,319748
03/10/2020;14:45;VIALE REGIONE SICILIANA S.E. carr. centrale 2562;F;1;38,091069;13,380475
03/10/2020;16:00;VIA PIRANDELLO LUIGI di fronte al civico 1 C;C;0;38,137465;13,345336
03/10/2020;18:30;VIA MADONIA VINCENZO altezza (inters.) VIA LA FATA FRANCESCO;F;1;38,098396;13,351431
03/10/2020;20:00;PIAZZA NOCE altezza (inters.) VIA GIOIA FLAVIO;F;1;38,122141;13,333474
04/10/2020;01:00;PIAZZA AMENDOLA GIOVANNI intersezione con VIA HOUEL;C;0;38,122334;13,351148
04/10/2020;01:15;VIA LEOPARDI GIACOMO intersezione VIA PIPITONE FEDERICO GIUSEPPE;F;1;38,13569;13,344954
04/10/2020;19:00;VIA ALBANESE ENRICO altezza del civico 21;C;0;38,130062;13,35479
04/10/2020;20:45;VIA MESSINA MARINE altezza del civico 361;C;0;38,103773;13,392166
04/10/2020;21:30;VIALE REGIONE SICILIANA S.E. intersezione CORSO CALATAFIMI;F;1;38,10325;13,330746
04/10/2020;22:00;VIALE REGIONE SICILIANA S.E. altezza del civico 900;F;1;38,096483;13,335872
05/10/2020;00:40;VIALE DIANA altezza CANCELLO GIUSIN;C;0;38,172046;13,337816
05/10/2020;10:15;VIA TELESINO ALESSANDRO altezza del civico 30;C;0;38,125359;13,327641
05/10/2020;11:00;VIA CRISPI FRANCESCO di fronte al civico 98;F;1;38,125172;13,363508
05/10/2020;13:25;VIA PRINCIPE DI PATERNO' intersezione con VIALE GALILEO GALILEI;F;1;38,136389;13,332629
05/10/2020;14:15;VIALE REGIONE SICILIANA N.O. altezza del civico 7731;F;1;38,166534;13,304763
06/10/2020;08:30;VIA PIANO DELL'UCCIARDONE altezza (spec.) pzzadella pace;C;0;38,130418;13,360394
06/10/2020;10:10;VIA MAQUEDA altezza del civico 40;F;1;38,111317;13,364292
06/10/2020;10:45;VIA TASSO TORQUATO intersezione VIA RAPISARDI MARIO;C;0;38,135628;13,347381
06/10/2020;10:55;VIA CALVI PASQUALE intersezione VIA BORRELLI ALFONSO;C;0;38,130943;13,354552
06/10/2020;11:00;VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA SAURO NAZARIO;C;0;38,125704;13,329685
06/10/2020;15:20;VIALE MICHELANGELO altezza del civico 540;F;1;38,138148;13,324283
06/10/2020;16:15;CORSO DEI MILLE altezza (inters.) VIA CAPPELLO SALVATORE;F;1;38,103251;13,37866
06/10/2020;17:45;VIA CRISPI FRANCESCO di fronte MOLO S. LUCIA;F;1;38,129557;13,361108
06/10/2020;19:00;VIA DANTE di fronte al civico 332;C;0;38,121488;13,341454
06/10/2020;21:45;VIA SAMPOLO nr. 256;F;1;38,139319;13,35213
07/10/2020;08:30;VIA NOTARBARTOLO EMANUELE altezza del civico 2g;F;2;38,133471;13,348951
07/10/2020;08:40;VIALE STRASBURGO di fronte al civico 219;F;2;38,157743;13,325646
07/10/2020;09:45;VIA ALBIRI intersezione VIA TROINA;F;1;38,08887;13,360424
07/10/2020;11:20;VIA PIANO DELL'UCCIARDONE altezza (inters.) PIAZZA DELLA PACE;F;2;38,131471;13,35997
07/10/2020;15:00;VIA LISZT FRANZ altezza del civico 14;F;2;38,135897;13,336133
07/10/2020;15:30;VIALE LEONARDO DA VINCI intersezione VIA UDITORE;C;0;38,128139;13,327402
07/10/2020;15:50;VIA CRISPI FRANCESCO altezza c.di commercio;C;0;38,127236;13,362271
07/10/2020;17:30;VIALE RIZZOTTO PLACIDO altezza del civico 14/a;F;1;38,085515;13,366244
07/10/2020;20:15;VIALE REGIONE SICILIANA S.E. di fronte 4211;F;1;38,0894;13,372406
07/10/2020;21:40;VIA DEL VESPRO altezza del civico 74/E;C;0;38,105231;13,36309
08/10/2020;01:00;VIA DIAZ ARMANDO M.LLO intersezione con VIA LA FERLA FRANCESCO GEN.;C;0;38,101143;13,393632
08/10/2020;08:15;VIALE REGIONE SICILIANA N.O. intersezione VIA PITRE' GIUSEPPE;F;1;38,110555;13,329767
08/10/2020;10:30;VIA CRISPI FRANCESCO altezza del civico 258;F;2;38,129688;13,360804
08/10/2020;14:00;VIALE REGIONE SICILIANA N.O. di fronte al civico 486;F;1;38,107803;13,329801
08/10/2020;16:00;PIAZZA INDIPENDENZA in direzione di regione sicilia PIAZZA INDIPENDENZA;C;0;38,11095;13,351484
08/10/2020;16:30;VIA CRISPI FRANCESCO altezza del civico 276;C;0;38,129979;13,360574
08/10/2020;17:00;PIAZZA TORRELUNGA altezza del civico 2;F;1;38,098875;13,391962
08/10/2020;17:30;VIA BENNICI GIUSEPPE di fronte al civico 51;F;1;38,106047;13,375771
08/10/2020;22:00;VIA CRISPI FRANCESCO intersezione VIA COLLEGIO DI MARIA AL BORGO;C;0;38,131566;13,359961
08/10/2020;23:10;VIA STAZZONE altezza del civico 41;F;1;38,101988;13,368086
08/10/2020;23:55;VIA ROMA intersezione con VIA CAVOUR CAMILLO;F;2;38,121984;13,360833
09/10/2020;07:40;VIA MONTEPELLEGRINO di fronte al civico 119;F;1;38,138803;13,358357
09/10/2020;11:50;VIA TOMASI CARDINALE intersezione VIA PELLICO SILVIO;F;1;38,115083;13,345483
09/10/2020;12:25;VIA VACCARINI GIOVAN BATTISTA intersezione VIA TOSELLI PIETRO MAGG.;F;1;38,141283;13,349187
09/10/2020;16:40;VIALE MICHELANGELO altezza di;F;1;38,139235;13,328724
09/10/2020;18:45;VIA PIANO DELL'UCCIARDONE di fronte al civico 4;C;0;38,131551;13,359954
09/10/2020;19:10;VIA MALASPINA altezza del civico 142;F;1;38,130204;13,338807
09/10/2020;20:55;VIA PAPIRETO altezza Mercato Pulci;C;0;38,115204;13,353378
10/10/2020;06:00;VIA ROMA altezza (inters.) PIAZZA S.DOMENICO;C;0;38,118639;13,362648
10/10/2020;12:00;VIALE LEONARDO DA VINCI intersezione con VIA RUGGERI LEONARDO;F;1;38,126809;13,318257
10/10/2020;12:36;VIA ROMA nr. 90;F;1;38,113315;13,365214
10/10/2020;15:00;VLO CONTE FEDERICO (BRANC.) altezza (spec.) sc corrao;F;1;38,088681;13,395946
10/10/2020;23:00;VIA IMERA intersezione con VIA LASCARIS COSTANTINO;F;1;38,117022;13,348843
10/10/2020;23:14;VIA MESSINA MARINE altezza del civico 186;F;1;38,101273;13,399289
11/10/2020;02:25;VIA PRINCIPE DI VILLAFRANCA intersezione con VIA NIGRA COSTANTINO;F;1;38,129415;13,349398
11/10/2020;06:00;VIA PIANO DELL'UCCIARDONE a mt. 100;F;2;38,131087;13,360205
11/10/2020;10:00;VIA DELLA LIBERTA' altezza del civico 39;C;0;38,129511;13,352723
11/10/2020;15:15;VIA SAURO NAZARIO intersezione con VIA ACCARDO MARIANO;F;1;38,123059;13,332136
11/10/2020;20:00;VIA ROMA altezza (inters.) VIA ZARA;C;0;38,116292;13,363799
11/10/2020;23:00;VIALE REGIONE SICILIANA N.O. altezza (inters.) SVINCOLO DI SALVO ROSARIO;F;1;38,149091;13,325918
12/10/2020;03:50;VIALE REGIONE SICILIANA a mt. 5 AUTOSTRADA;F;1;38,191487;13,281583
12/10/2020;09:00;VIA BASILE ERNESTO altezza del civico 102;F;1;38,105786;13,352139
12/10/2020;12:00;VIA DUCA DELLA VERDURA altezza (inters.) VIA VENTURA GIOACCHINO;F;1;38,134687;13,353552
12/10/2020;13:00;VIALE LEONARDO DA VINCI altezza (inters.) VIA COLLEGIO ROMANO;F;2;38,127392;13,324189
12/10/2020;13:30;VIA DEGLI EMIRI intersezione VIA SCOTO MICHELE;C;0;38,115463;13,333607
12/10/2020;14:45;VIALE STRASBURGO altezza del civico 454;F;1;38,159339;13,323691
12/10/2020;17:15;VIA LA FRANCA SEBASTIANO intersezione PIAZZA MARTINI;F;1;38,103406;13,364128
12/10/2020;20:25;VIA PRINCIPE DI PATERNO' altezza del civico 170;C;0;38,137035;13,334336
12/10/2020;21:00;VIALE REGIONE SICILIANA S.E. carreggiata centrale df cv 459;F;1;38,099289;13,332179
13/10/2020;12:00;VIA BASILE ERNESTO di fronte al civico 206;F;2;38,098035;13,346134
13/10/2020;16:00;VIA DELLE MADONIE intersezione VIA NEBRODI(DEI);C;0;38,146875;13,331154
13/10/2020;17:00;VIALE MICHELANGELO altezza 859;C;0;38,137161;13,319408
14/10/2020;13:10;CORSO CALATAFIMI altezza del civico 94;F;1;38,1086;13,343964
14/10/2020;15:00;VIA SERRADIFALCO altezza del civico 11;C;0;38,12109;13,340673
14/10/2020;15:30;VIALE DEL FANTE altezza del civico 3;C;0;38,149055;13,342905
14/10/2020;18:00;VIA CATANIA altezza del civico 7;C;0;38,128087;13,349868
14/10/2020;18:50;VIA COLONNA ROTTA intersezione con VIA RE TANCREDI;C;0;38,114195;13,347467
15/10/2020;08:40;VIA DE SPUCHES GIUSEPPE intersezione VIA FERRARA FRANCESCO;F;1;38,125302;13,350718
15/10/2020;09:20;PIAZZA MORMINO ROCCO MONS. altezza del civico 1;F;1;38,151637;13,371261
15/10/2020;10:00;VIA SCOTO MICHELE intersezione VIA NINA SICILIANA;F;1;38,115441;13,333589
15/10/2020;10:30;VIA UDITORE intersezione VIA ACI;F;1;38,131571;13,324183
15/10/2020;12:50;VIA NOTARBARTOLO EMANUELE intersezione VIA MORELLO NUNZIO;F;1;38,132363;13,344355
15/10/2020;16:00;VIA BOITO ARRIGO intersezione VIA CIMAROSA DOMENICO;C;0;38,129314;13,341312
15/10/2020;21:45;VIA PRINCIPE DI BELMONTE intersezione con VIA AMARI MICHELE;C;0;38,124929;13,359752
15/10/2020;22:00;VIA VILLAGRAZIA di fronte al civico 182;F;1;38,086263;13,338499
16/10/2020;07:50;VIA MESSINA MARINE altezza del civico 53/b;F;1;38,10844;13,380931
16/10/2020;09:20;VIA TORRE INGASTONE altezza (spec.) parking la torr;F;1;38,134988;13,302819
16/10/2020;13:20;PIAZZA CAPONNETTO ANTONINO altezza (spec.) distribQ8;F;1;38,134689;13,358033
16/10/2020;20:00;CORSO CALATAFIMI intersezione con VIALE REGIONE SICILIANA;C;0;38,10257;13,329078
16/10/2020;20:25;VIA BRUNELLESCHI FILIPPO nr. 13;F;2;38,138129;13,313817
16/10/2020;22:45;PIAZZETTA CROCE ALLA GUADAGNA nr. 2;C;0;38,098321;13,369998
16/10/2020;23:10;VIA BASILE ERNESTO intersezione con VIA TURBA EUCLIDE GEN.;C;0;38,10484;13,351026
17/10/2020;00:35;VIA BOCCADIFALCO intersezione con VIA FANARA MICHELE;F;4;38,108723;13,3072
18/10/2020;00:01;VIA PLAUTO altezza del civico 23;R;3;38,198982;13,27026
18/10/2020;12:00;VIA FALSOMIELE altezza del civico 85b;C;0;38,075603;13,360033
18/10/2020;19:30;VIALE DEL FANTE intersezione VIA CASSARA' ANTONINO;F;1;38,152258;13,340937
18/10/2020;23:00;VIA MESSINA MARINE altezza (inters.) VIA PALUMBO PIETRO;F;1;38,101149;13,399553
19/10/2020;09:00;VIALE STRASBURGO di fronte al civico 239;F;1;38,158801;13,324586
19/10/2020;15:25;CORSO CALATAFIMI altezza del civico 452;F;1;38,102049;13,327779
19/10/2020;19:45;VIA VALENZA intersezione con VIA AGNETTA;R;1;38,084153;13,345454
20/10/2020;05:30;VIA DIANA a mt. 150;F;1;38,158968;13,343308
20/10/2020;08:00;VIA PIER DELLE VIGNE intersezione VIA ALBANESE ENRICO;F;1;38,131354;13,358017
20/10/2020;08:30;VIALE REGIONE SICILIANA altezza via Trabucco;F;1;38,155338;13,317845
20/10/2020;13:49;VIA MATER DOLOROSA altezza del civico 99;F;2;38,17357;13,33008
20/10/2020;14:00;PIAZZA LEONI intersezione VIALE DEL FANTE;F;1;38,147112;13,343814
20/10/2020;15:05;VIA CESAREO GIOVANNI ALFREDO intersezione VIA LO JACONO FRANCESCO;F;1;38,136103;13,343435
20/10/2020;20:50;VIA MESSINA MARINE altezza del civico 811/g;F;2;38,095231;13,432605
20/10/2020;23:00;VIA HOLM ADOLFO in prossimit? di via Montuoro;C;0;38,125816;13,331874
20/10/2020;23:15;VIA S.LORENZO altezza del civico 354;C;0;38,17098;13,305219
21/10/2020;02:00;VIA CRISPI FRANCESCO altezza del civico 258;C;0;38,129676;13,360804
21/10/2020;08:00;VIA CASALINI altezza del civico 79;C;0;38,128262;13,313619
21/10/2020;08:25;VIA DANTE intersezione VIA GARZILLI NICCOLO';F;1;38,124401;13,353414
21/10/2020;12:15;VIALE DE MAURO MAURO di fronte al civico 125;C;0;38,127596;13,302584
21/10/2020;13:00;VIALE MICHELANGELO pressi PONTE LAZIO;C;0;38,139506;13,330348
21/10/2020;18:30;VIALE DUCA DEGLI ABRUZZI intersezione VIA CAGNI UMBERTO AMM.;F;1;38,169881;13,328326
21/10/2020;23:15;VIA GOETHE intersezione VIA PACINI GIOVANNI;F;1;38,119863;13,350736
22/10/2020;06:00;VIA IMPERATORE FEDERICO intersezione con PIAZZA LEONI;C;0;38,144903;13,346298
22/10/2020;09:45;VIA ISONZO altezza del civico 2;C;0;38,142211;13,342315
22/10/2020;09:50;VIA IMERA intersezione con VIA LASCARIS COSTANTINO;C;0;38,117025;13,348837
22/10/2020;11:50;VIA DON ORIONE altezza del civico 20;F;1;38,141436;13,362289
22/10/2020;14:20;VIA THAON DE REVEL PAOLO AMM. altezza (inters.) VIA PERALTA GUGLIELMO;F;2;38,14609;13,360277
22/10/2020;16:00;VIA VILLAREALE VALERIO altezza (inters.) PIAZZA S.OLIVA;F;1;38,123085;13,354213
22/10/2020;16:15;VIALE REGIONE SICILIANA N.O. intersezione con CORSO CALATAFIMI;C;0;38,103275;13,330897
22/10/2020;16:55;VIALE LAZIO intersezione con VIA SCIUTI GIUSEPPE;F;3;38,141927;13,337385
22/10/2020;19:30;VIALE CAMPANIA intersezione con VIA BRIGATA VERONA;F;1;38,143935;13,339563
22/10/2020;21:00;VIA ALBIRI di fronte al civico 21;F;1;38,088981;13,360566
23/10/2020;06:00;VIA EUGENIO L'EMIRO intersezione con VIA ARISTIPPO ENRICO;M;0;38,114121;13,336979
23/10/2020;07:20;VIA SCIUTI GIUSEPPE altezza del civico 51;F;2;38,134884;13,341791
23/10/2020;09:15;PIAZZA VERDI GIUSEPPE intersezione VIA MAQUEDA;C;0;38,121224;13,357869
23/10/2020;10:35;PIAZZA PRINCIPE DI CAMPOREALE altezza del civico 103;C;0;38,11881;13,342025
23/10/2020;12:30;VIA SAURO NAZARIO altezza del civico 4;F;1;38,12241;13,332697
23/10/2020;16:30;VIA LA VALLE RAFFAELE di fronte p.gio Marinuzzi;C;0;38,101689;13,334432
23/10/2020;22:10;VIA LASCARIS COSTANTINO intersezione con VIA IMERA;F;3;38,117024;13,348841
24/10/2020;01:30;CORSO FINOCCHIARO APRILE CAMILLO intersezione con CORSO ALBERTO AMEDEO;C;0;38,118914;13,350814
24/10/2020;11:45;LARGO SABATO ANTONINO altezza del civico 2;C;0;38,098718;13,346968
24/10/2020;16:00;VIA PRINCIPE DI PALAGONIA intersezione VIA PRINCIPE DI PATERNO';C;0;38,137135;13,334476
24/10/2020;17:45;VIA PELLICO SILVIO intersezione con VIA TOMASI CARDINALE;R;1;38,115079;13,345488
25/10/2020;02:00;CORSO CALATAFIMI altezza SOVRAPONTE;C;0;38,103182;13,330546
25/10/2020;11:15;CORSO CALATAFIMI altezza del civico 832;F;2;38,09813;13,318258
25/10/2020;15:40;VIA MARINUZZI ANTONIO intersezione con VIA BERGAMO;F;1;38,103186;13,366854
25/10/2020;18:20;VIALE DIANA pressi A 200/300 CASA;C;0;38,166453;13,339351
25/10/2020;19:35;VIALE REGIONE SICILIANA S.E. intersezione con VIA S.MARIA DI GESU';C;0;38,089895;13,37255
26/10/2020;06:30;VIALE REGIONE SICILIANA N.O. altezza (spec.) giotto;F;2;38,131007;13,330285
26/10/2020;10:50;VIALE REGIONE SICILIANA N.O. altezza del civico 1073;F;1;38,112868;13,329784
26/10/2020;12:55;VIA PRINCIPE DI PATERNO' intersezione con VIALE REGIONE SICILIANA N.O.;F;2;38,13573;13,330955
26/10/2020;14:20;VIA MORELLO NUNZIO intersezione con VIA RAPISARDI MARIO;C;0;38,134082;13,343404
26/10/2020;15:00;VIALE REGIONE SICILIANA N.O. di fronte al civico 486;C;0;38,107884;13,32981
26/10/2020;19:20;VIA RESTIVO EMPEDOCLE nr. 55;F;1;38,147067;13,334253
26/10/2020;20:00;CORSO DEI MILLE altezza (inters.) VIA ALFANO ARCIVESCOVO;F;1;38,101175;13,382105
27/10/2020;03:00;VIALE REGIONE SICILIANA N.O. carr. laterale ALT. CIV. 1721;C;0;38,118716;13,328975
27/10/2020;07:45;VIA DIRILLO di fronte al civico 36;C;0;38,079639;13,307326
27/10/2020;11:45;PIAZZA VERDI GIUSEPPE s.n.c.;C;0;38,121172;13,357859
27/10/2020;12:55;VIA EUGENIO L'EMIRO intersezione VIA PALAZZOTTO F.P. E G.B.;F;1;38,113769;13,335611
27/10/2020;14:45;VIALE REGIONE SICILIANA altezza distr lukoil;C;0;38,090011;13,383451
27/10/2020;16:37;VIA CALA altezza del civico 62/d;F;1;38,118732;13,368298
27/10/2020;17:30;VIA SACCO E VANZETTI nr. 48;M;0;38,097707;13,406595
28/10/2020;07:15;VIA MOLARA altezza del civico 20 F;F;1;38,079703;13,312195
28/10/2020;08:55;CORSO TUKORY altezza del civico 35;F;1;38,109933;13,364206
28/10/2020;09:10;VIA ANTONIO DI RUDINI' altezza del civico 12;C;0;38,111585;13,371078
28/10/2020;13:15;VIA DELLA LIBERTA' di fronte al civico 27;C;0;38,127052;13,354303
28/10/2020;15:00;VIA TIRO A SEGNO altezza del civico 136;C;0;38,107081;13,373767
28/10/2020;20:35;VIALE AMEDEO D'AOSTA di fronte al civico 26;C;0;38,103329;13,386292
29/10/2020;07:50;VIALE DE GASPERI ALCIDE intersezione VIA AUSONIA;C;0;38,14982;13,334574
29/10/2020;08:00;VIA DI CARLO NICCOLO' intersezione VIA FOSSI AI;C;0;38,138416;13,366775
29/10/2020;12:05;VIALE MICHELANGELO intersezione con VIA PALADINI FILIPPO;F;1;38,133538;13,310038
29/10/2020;13:30;CORSO CALATAFIMI intersezione VIALE REGIONE SICILIANA;C;0;38,103134;13,330417
29/10/2020;14:50;VIA TINDARI altezza del civico 70;C;0;38,12831;13,293477
29/10/2020;17:50;VIA LANZA DI SCALEA GIUSEPPE altezza (spec.) CONCA D'ORO;F;2;38,182665;13,306707
30/10/2020;00:05;VIALE REGIONE SICILIANA N.O. carr. centrale ALT.PLE LENNON;C;0;38,132004;13,330407
30/10/2020;07:50;VIALE REGIONE SICILIANA N.O. intersezione con VIA TRABUCCO;F;1;38,155339;13,317847
30/10/2020;08:45;LARGO WILLY BRANDT intersezione VIA LUTHER KING MARTIN;F;1;38,147651;13,354773
30/10/2020;10:00;VIALE CAMPANIA altezza del civico 58;F;1;38,146019;13,337934
30/10/2020;11:00;VIALE REGIONE SICILIANA N.O. altezza del civico 8905;F;1;38,123844;13,329356
30/10/2020;13:05;VIA SFERRACAVALLO altezza del civico 113/D;F;1;38,195703;13,280028
30/10/2020;17:00;VIA MESSINA MARINE altezza del civico 795;C;0;38,096554;13,427982
30/10/2020;20:05;VIALE GIULIANO BORIS intersezione con VIA CUCCIA SIMONE;F;1;38,139552;13,342429
30/10/2020;22:30;VIA PRINCIPE DI BELMONTE intersezione con PIAZZA FLORIO IGNAZIO;F;2;38,124933;13,359786
31/10/2020;12:10;VIA LA MALFA UGO altezza del civico 42;C;0;38,159305;13,31652
31/10/2020;15:15;VIA VIVIANO GIANCOLA intersezione VIA FANARO ANTONIO;F;1;38,098777;13,368764
31/10/2020;15:50;VIA VALDEMONE intersezione VIA LIGURIA;F;1;38,146389;13,335595
01/11/2020;14:15;VIA DI MARCO DOMENICO intersezione VIA DI BLASI FRANCESCO PAOLO;F;1;38,139657;13,34482
01/11/2020;14:30;VIA PORTELLA DELLA GINESTRA intersezione VIA DIAZ ARMANDO M.LLO;C;0;38,10037;13,393002
01/11/2020;15:10;VIA ARCOLEO GIORGIO intersezione con VIA SALAMONE MARINO SALVATORE;F;2;38,107896;13,36052
01/11/2020;17:40;VIA LASCARIS COSTANTINO intersezione con VIA IMERA;F;2;38,117025;13,348843
02/11/2020;00:01;VIALE REGIONE SICILIANA N.O. altezza del civico 2957;C;0;38,130153;13,330176
02/11/2020;09:10;VIA MONTEPELLEGRINO intersezione con PIAZZA CAPONNETTO ANTONINO;C;0;38,135966;13,358526
02/11/2020;15:20;VIA LA LOGGIA GAETANO intersezione VIA ARCOLEO GIUSEPPE;F;1;38,10727;13,33348
02/11/2020;19:00;VIA DUCA DELLA VERDURA di fronte gentili;F;1;38,133826;13,350192
02/11/2020;19:35;VIALE DELLA RESURREZIONE intersezione con VIA DE STEFANO ANTONINO;C;0;38,170503;13,327045
03/11/2020;09:20;PIAZZA MAMELI GOFFREDO intersezione con VIA XX SETTEMBRE;F;1;38,129953;13,350466
03/11/2020;09:25;VIA PARLATORE FILIPPO altezza del civico 26/c;C;0;38,12365;13,344108
03/11/2020;12:30;VIA SERGIO PAPA I altezza del civico 79;F;1;38,157339;13,370731
03/11/2020;15:30;VIALE CLOE altezza 25;C;0;38,197287;13,321608
03/11/2020;18:00;VIA BRUNELLESCHI FILIPPO altezza del civico 42;F;1;38,137127;13,313629
03/11/2020;18:05;VIA MONTEPELLEGRINO altezza del civico 166;F;1;38,142121;13,357578
04/11/2020;09:03;VIA RUGGERONE DA PALERMO altezza (inters.) VIA NOCE;C;0;38,121733;13,333294
04/11/2020;20:00;VIA PALERMO GASPARE intersezione VIA CORAZZA FILIPPO;F;1;38,105715;13,364424
05/11/2020;07:25;VIA TRICOMI ERNESTO di fronte via Ughetti;C;0;38,102176;13,355851
05/11/2020;09:00;VIALE REGIONE SICILIANA N.O. di fronte al civico 3422;F;1;38,134499;13,330588
05/11/2020;09:45;VIALE DEL FANTE altezza del civico d.f. 64;F;2;38,156634;13,337892
05/11/2020;10:05;VIA BASILE ERNESTO intersezione VIA DI BARTOLO GIUSEPPE;F;1;38,099275;13,346833
05/11/2020;14:15;VIA LA MALFA UGO altezza del civico 169;C;0;38,166053;13,307406
05/11/2020;16:40;VIA TIRO A SEGNO intersezione FORO UMBERTO I;F;1;38,11302;13,377954
05/11/2020;16:45;VIA CAMPOLO GIOVANNI altezza (inters.) VIA PACINOTTI ANTONIO;C;0;38,128746;13,335485
05/11/2020;21:00;VIA ORETO altezza del civico 53;F;1;38,108484;13,366113
05/11/2020;21:30;VIA TRABUCCO altezza del civico 77;C;0;38,148477;13,315419
05/11/2020;22:45;VIA ORETO intersezione VIA DELL'ORSA MINORE;C;0;38,09722;13,37344
06/11/2020;08:05;VIALE REGIONE SICILIANA S.E. altezza (spec.) TRIONFANTE;C;0;38,147357;13,327619
06/11/2020;10:00;VIA DUCA DELLA VERDURA intersezione VIA TOSELLI PIETRO MAGG.;F;1;38,134656;13,353493
06/11/2020;10:00;VIA PINDEMONTE di fronte al civico 100;C;0;38,110794;13,339717
06/11/2020;11:00;VIALE DEL FANTE intersezione CASE ROCCA;F;1;38,156795;13,337756
06/11/2020;13:00;VIA ORETO intersezione VIA ORSI PAOLO;C;0;38,094623;13,375175
06/11/2020;14:00;VIA GULI' SIMONE COM. intersezione VIA GIORDANO CALCEDONIO;F;1;38,141744;13,366906
06/11/2020;15:30;VIA BRUNELLESCHI FILIPPO di fronte al civico 52;F;1;38,137489;13,313414
06/11/2020;15:45;VIA LA TORRE PIO altezza (inters.) VIA SALEMI FRANCESCO GEN.;C;0;38,112529;13,332221
06/11/2020;22:30;VIA FALSOMIELE altezza del civico 3;R;1;38,075676;13,349724
07/11/2020;10:10;VIA CIRRINCIONE ANDREA intersezione con VIA SAMPOLO;F;1;38,143473;13,347988
07/11/2020;10:30;VIA MARCONI GUGLIELMO intersezione con VILLA CUSMANO GIACOMO;F;2;38,12475;13,347934
07/11/2020;13:15;VIA AUSONIA intersezione con VIALE DE GASPERI ALCIDE;F;1;38,149807;13,334593
07/11/2020;17:25;VIALE DEL FANTE altezza (inters.) PIAZZA SALERNO ALFREDO;C;0;38,154973;13,338975
07/11/2020;19:00;VIALE STRASBURGO altezza (inters.) VIA NUOVA;F;1;38,160386;13,323186
07/11/2020;19:40;PIAZZALE ANELLI GIUSEPPE TEN. nr. 33;C;0;38,093204;13,344481
07/11/2020;19:52;VIALE LEONARDO DA VINCI altezza del civico 4;F;1;38,130692;13,337754
07/11/2020;20:30;VIA PITRE' GIUSEPPE altezza del civico 172;F;1;38,110436;13,323544
07/11/2020;22:30;VIALE REGIONE SICILIANA N.O. altezza SOTTOVIA EINSTE;F;1;38,139925;13,331293
08/11/2020;11:15;VIA JUNG GUIDO intersezione con VIA CIMBALI GIUSEPPE;C;0;38,141275;13,363147
08/11/2020;19:00;VIA SAURO NAZARIO altezza del civico 19;F;1;38,123781;13,331487
09/11/2020;08:10;VIA S.LORENZO altezza del civico 290;F;3;38,166529;13,316828
09/11/2020;11:45;VIA CONTE FEDERICO altezza del civico 219;F;1;38,090416;13,393264
09/11/2020;17:50;VIALE REGIONE SICILIANA N.O. altezza del civico 5900;F;2;38,153283;13,320375
10/11/2020;08:45;VIALE REGIONE SICILIANA carr. laterale lato mare;F;1;38,087227;13,39433
